chr	pos	num_overlap	num_outliers	ratio
Hic_asm_0	93430000	0	60	0
Hic_asm_0	93440000	0	58	0
Hic_asm_0	93450000	0	59	0
Hic_asm_0	93460000	0	65	0
Hic_asm_0	93470000	0	60	0
Hic_asm_0	93480000	0	64	0
Hic_asm_0	93490000	0	68	0
Hic_asm_0	93500000	0	71	0
Hic_asm_0	93510000	0	73	0
Hic_asm_0	93520000	11	73	0.150684931506849
Hic_asm_0	93530000	11	73	0.150684931506849
Hic_asm_0	93540000	11	69	0.159420289855072
Hic_asm_0	93550000	11	65	0.169230769230769
Hic_asm_0	93560000	11	55	0.2
Hic_asm_0	93570000	11	55	0.2
Hic_asm_0	93580000	13	48	0.270833333333333
Hic_asm_0	93590000	13	45	0.288888888888889
Hic_asm_0	93600000	13	42	0.30952380952381
Hic_asm_0	93610000	13	42	0.30952380952381
Hic_asm_0	93620000	2	32	0.0625
Hic_asm_0	93630000	2	32	0.0625
Hic_asm_0	93640000	2	42	0.0476190476190476
Hic_asm_0	93650000	2	53	0.0377358490566038
Hic_asm_0	93660000	2	56	0.0357142857142857
Hic_asm_0	93670000	2	58	0.0344827586206897
Hic_asm_0	93680000	0	64	0
Hic_asm_0	93690000	0	63	0
Hic_asm_0	93700000	0	74	0
Hic_asm_0	93710000	5	77	0.0649350649350649
Hic_asm_0	93720000	5	79	0.0632911392405063
Hic_asm_0	93730000	5	73	0.0684931506849315
Hic_asm_0	93740000	5	74	0.0675675675675676
Hic_asm_0	93750000	5	65	0.0769230769230769
Hic_asm_0	93760000	5	57	0.087719298245614
Hic_asm_0	93770000	5	51	0.0980392156862745
Hic_asm_0	93780000	7	45	0.155555555555556
Hic_asm_0	93790000	7	43	0.162790697674419
Hic_asm_0	93800000	7	30	0.233333333333333
Hic_asm_0	93810000	2	26	0.0769230769230769
Hic_asm_0	93820000	2	23	0.0869565217391304
Hic_asm_0	93830000	2	21	0.0952380952380952
Hic_asm_0	93840000	2	10	0.2
Hic_asm_0	93850000	2	5	0.4
Hic_asm_0	93860000	2	5	0.4
Hic_asm_0	93870000	2	6	0.333333333333333
Hic_asm_0	93880000	0	4	0
Hic_asm_0	93890000	0	6	0
Hic_asm_0	93900000	0	7	0
Hic_asm_0	93910000	0	8	0
Hic_asm_0	93920000	3	11	0.272727272727273
Hic_asm_0	93930000	3	12	0.25
Hic_asm_0	93940000	3	18	0.166666666666667
Hic_asm_0	93950000	3	20	0.15
Hic_asm_0	93960000	3	21	0.142857142857143
Hic_asm_0	93970000	3	20	0.15
Hic_asm_0	93980000	3	23	0.130434782608696
Hic_asm_0	93990000	3	23	0.130434782608696
Hic_asm_0	9.4e+07	3	23	0.130434782608696
Hic_asm_0	94010000	3	29	0.103448275862069
Hic_asm_0	94020000	0	34	0
Hic_asm_0	94030000	0	31	0
Hic_asm_0	94040000	0	25	0
Hic_asm_0	94050000	0	25	0
Hic_asm_0	94060000	0	24	0
Hic_asm_0	94070000	0	24	0
Hic_asm_0	94080000	0	21	0
Hic_asm_0	94090000	0	19	0
Hic_asm_0	94100000	0	18	0
Hic_asm_0	94110000	0	12	0
Hic_asm_0	94120000	0	22	0
Hic_asm_0	94130000	0	25	0
Hic_asm_0	94140000	0	30	0
Hic_asm_0	94150000	0	32	0
Hic_asm_0	94160000	1	33	0.0303030303030303
Hic_asm_0	94170000	1	37	0.027027027027027
Hic_asm_0	94180000	1	40	0.025
Hic_asm_0	94190000	1	42	0.0238095238095238
Hic_asm_0	94200000	1	48	0.0208333333333333
Hic_asm_0	94210000	1	47	0.0212765957446809
Hic_asm_0	94220000	1	31	0.032258064516129
Hic_asm_0	94230000	1	29	0.0344827586206897
Hic_asm_0	94240000	1	24	0.0416666666666667
Hic_asm_0	94250000	3	22	0.136363636363636
Hic_asm_0	94260000	2	21	0.0952380952380952
Hic_asm_0	94270000	2	17	0.117647058823529
Hic_asm_0	94280000	4	16	0.25
Hic_asm_0	94290000	4	20	0.2
Hic_asm_0	94300000	4	14	0.285714285714286
Hic_asm_0	94310000	5	14	0.357142857142857
Hic_asm_0	94320000	5	12	0.416666666666667
Hic_asm_0	94330000	5	11	0.454545454545455
Hic_asm_0	94340000	5	12	0.416666666666667
Hic_asm_0	94350000	3	16	0.1875
Hic_asm_0	94360000	3	21	0.142857142857143
Hic_asm_0	94370000	3	25	0.12
Hic_asm_0	94380000	6	28	0.214285714285714
Hic_asm_0	94390000	6	27	0.222222222222222
Hic_asm_0	94400000	6	30	0.2
Hic_asm_0	94410000	12	36	0.333333333333333
Hic_asm_0	94420000	12	40	0.3
Hic_asm_0	94430000	14	42	0.333333333333333
Hic_asm_0	94440000	14	43	0.325581395348837
Hic_asm_0	94450000	14	41	0.341463414634146
Hic_asm_0	94460000	14	37	0.378378378378378
Hic_asm_0	94470000	14	37	0.378378378378378
Hic_asm_0	94480000	9	39	0.230769230769231
Hic_asm_0	94490000	9	37	0.243243243243243
Hic_asm_0	94500000	9	43	0.209302325581395
Hic_asm_0	94510000	2	42	0.0476190476190476
Hic_asm_0	94520000	2	41	0.0487804878048781
Hic_asm_0	94530000	0	43	0
Hic_asm_0	94540000	0	44	0
Hic_asm_0	94550000	0	40	0
Hic_asm_0	94560000	0	41	0
Hic_asm_0	94570000	5	42	0.119047619047619
Hic_asm_0	94580000	13	43	0.302325581395349
Hic_asm_0	94590000	15	42	0.357142857142857
Hic_asm_0	94600000	15	37	0.405405405405405
Hic_asm_0	94610000	15	34	0.441176470588235
Hic_asm_0	94620000	15	31	0.483870967741935
Hic_asm_0	94630000	15	29	0.517241379310345
Hic_asm_0	94640000	15	28	0.535714285714286
Hic_asm_0	94650000	15	28	0.535714285714286
Hic_asm_0	94660000	15	26	0.576923076923077
Hic_asm_0	94670000	10	21	0.476190476190476
Hic_asm_0	94680000	3	14	0.214285714285714
Hic_asm_0	94690000	3	14	0.214285714285714
Hic_asm_0	94700000	3	11	0.272727272727273
Hic_asm_0	94710000	3	10	0.3
Hic_asm_0	94720000	11	18	0.611111111111111
Hic_asm_0	94730000	18	23	0.782608695652174
Hic_asm_0	94740000	18	26	0.692307692307692
Hic_asm_0	94750000	18	27	0.666666666666667
Hic_asm_0	94760000	18	27	0.666666666666667
Hic_asm_0	94770000	18	27	0.666666666666667
Hic_asm_0	94780000	17	26	0.653846153846154
Hic_asm_0	94790000	15	24	0.625
Hic_asm_0	94800000	15	23	0.652173913043478
Hic_asm_0	94810000	15	24	0.625
Hic_asm_0	94820000	7	16	0.4375
Hic_asm_0	94830000	0	9	0
Hic_asm_0	94840000	0	6	0
Hic_asm_0	94850000	0	10	0
Hic_asm_0	94860000	5	15	0.333333333333333
Hic_asm_0	94870000	5	21	0.238095238095238
Hic_asm_0	94880000	5	25	0.2
Hic_asm_0	94890000	5	28	0.178571428571429
Hic_asm_0	94900000	5	32	0.15625
Hic_asm_0	94910000	9	33	0.272727272727273
Hic_asm_0	94920000	9	42	0.214285714285714
Hic_asm_0	94930000	11	44	0.25
Hic_asm_0	94940000	11	44	0.25
Hic_asm_0	94950000	11	54	0.203703703703704
Hic_asm_0	94960000	6	90	0.0666666666666667
Hic_asm_0	94970000	6	89	0.0674157303370786
Hic_asm_0	94980000	6	89	0.0674157303370786
Hic_asm_0	94990000	6	94	0.0638297872340425
Hic_asm_0	9.5e+07	9	93	0.0967741935483871
Hic_asm_0	95010000	5	96	0.0520833333333333
Hic_asm_0	95020000	5	88	0.0568181818181818
Hic_asm_0	95030000	3	92	0.0326086956521739
Hic_asm_0	95040000	3	95	0.0315789473684211
Hic_asm_0	95050000	11	88	0.125
Hic_asm_0	95060000	11	54	0.203703703703704
Hic_asm_0	95070000	11	55	0.2
Hic_asm_0	95080000	11	53	0.207547169811321
Hic_asm_0	95090000	11	52	0.211538461538462
Hic_asm_0	95100000	8	50	0.16
Hic_asm_0	95110000	8	45	0.177777777777778
Hic_asm_0	95120000	8	45	0.177777777777778
Hic_asm_0	95130000	8	40	0.2
Hic_asm_0	95140000	8	35	0.228571428571429
Hic_asm_0	95150000	0	29	0
Hic_asm_0	95160000	0	22	0
Hic_asm_0	95170000	0	16	0
Hic_asm_0	95180000	0	14	0
Hic_asm_0	95190000	0	7	0
Hic_asm_0	95200000	0	6	0
Hic_asm_0	95210000	0	4	0
Hic_asm_0	95220000	0	3	0
Hic_asm_0	95230000	0	2	0
Hic_asm_0	95240000	0	2	0
Hic_asm_0	95290000	0	1	0
Hic_asm_0	95300000	0	1	0
Hic_asm_0	95310000	0	2	0
Hic_asm_0	95320000	0	3	0
Hic_asm_0	95330000	0	3	0
Hic_asm_0	95340000	0	3	0
Hic_asm_0	95350000	0	3	0
Hic_asm_0	95360000	0	3	0
Hic_asm_0	95370000	0	3	0
Hic_asm_0	95380000	0	3	0
Hic_asm_0	95390000	0	2	0
Hic_asm_0	95400000	0	2	0
Hic_asm_0	95410000	0	1	0
Hic_asm_0	95430000	0	4	0
Hic_asm_0	95440000	0	4	0
Hic_asm_0	95450000	0	4	0
Hic_asm_0	95460000	0	4	0
Hic_asm_0	95470000	0	4	0
Hic_asm_0	95480000	1	5	0.2
Hic_asm_0	95490000	3	7	0.428571428571429
Hic_asm_0	95500000	3	9	0.333333333333333
Hic_asm_0	95510000	9	15	0.6
Hic_asm_0	95520000	9	17	0.529411764705882
Hic_asm_0	95530000	9	13	0.692307692307692
Hic_asm_0	95540000	9	23	0.391304347826087
Hic_asm_0	95550000	9	31	0.290322580645161
Hic_asm_0	95560000	9	43	0.209302325581395
Hic_asm_0	95570000	9	46	0.195652173913043
Hic_asm_0	95580000	11	48	0.229166666666667
Hic_asm_0	95590000	9	46	0.195652173913043
Hic_asm_0	95600000	9	45	0.2
Hic_asm_0	95610000	3	43	0.0697674418604651
Hic_asm_0	95620000	3	41	0.0731707317073171
Hic_asm_0	95630000	7	45	0.155555555555556
Hic_asm_0	95640000	7	37	0.189189189189189
Hic_asm_0	95650000	7	36	0.194444444444444
Hic_asm_0	95660000	7	39	0.179487179487179
Hic_asm_0	95670000	7	43	0.162790697674419
Hic_asm_0	95680000	4	43	0.0930232558139535
Hic_asm_0	95690000	4	47	0.0851063829787234
Hic_asm_0	95700000	4	49	0.0816326530612245
Hic_asm_0	95710000	4	51	0.0784313725490196
Hic_asm_0	95720000	4	67	0.0597014925373134
Hic_asm_0	95730000	0	65	0
Hic_asm_0	95740000	4	67	0.0597014925373134
Hic_asm_0	95750000	10	66	0.151515151515152
Hic_asm_0	95760000	10	53	0.188679245283019
Hic_asm_0	95770000	16	52	0.307692307692308
Hic_asm_0	95780000	19	52	0.365384615384615
Hic_asm_0	95790000	19	50	0.38
Hic_asm_0	95800000	19	51	0.372549019607843
Hic_asm_0	95810000	28	54	0.518518518518518
Hic_asm_0	95820000	31	41	0.75609756097561
Hic_asm_0	95830000	31	52	0.596153846153846
Hic_asm_0	95840000	27	56	0.482142857142857
Hic_asm_0	95850000	21	51	0.411764705882353
Hic_asm_0	95860000	21	49	0.428571428571429
Hic_asm_0	95870000	15	43	0.348837209302326
Hic_asm_0	95880000	12	40	0.3
Hic_asm_0	95890000	12	38	0.315789473684211
Hic_asm_0	95900000	12	34	0.352941176470588
Hic_asm_0	95910000	3	25	0.12
Hic_asm_0	95920000	1	23	0.0434782608695652
Hic_asm_0	95930000	1	12	0.0833333333333333
Hic_asm_0	95940000	1	12	0.0833333333333333
Hic_asm_0	95950000	1	20	0.05
Hic_asm_0	95960000	1	28	0.0357142857142857
Hic_asm_0	95970000	1	31	0.032258064516129
Hic_asm_0	95980000	1	34	0.0294117647058824
Hic_asm_0	95990000	7	40	0.175
Hic_asm_0	9.6e+07	7	45	0.155555555555556
Hic_asm_0	96010000	9	47	0.191489361702128
Hic_asm_0	96020000	8	59	0.135593220338983
Hic_asm_0	96030000	15	64	0.234375
Hic_asm_0	96040000	15	61	0.245901639344262
Hic_asm_0	96050000	15	57	0.263157894736842
Hic_asm_0	96060000	15	50	0.3
Hic_asm_0	96070000	15	52	0.288461538461538
Hic_asm_0	96080000	15	62	0.241935483870968
Hic_asm_0	96090000	20	67	0.298507462686567
Hic_asm_0	96100000	20	62	0.32258064516129
Hic_asm_0	96110000	18	60	0.3
Hic_asm_0	96120000	18	47	0.382978723404255
Hic_asm_0	96130000	11	40	0.275
Hic_asm_0	96140000	11	35	0.314285714285714
Hic_asm_0	96150000	11	30	0.366666666666667
Hic_asm_0	96160000	11	29	0.379310344827586
Hic_asm_0	96170000	11	26	0.423076923076923
Hic_asm_0	96180000	11	13	0.846153846153846
Hic_asm_0	96190000	0	2	0
Hic_asm_0	96200000	0	2	0
Hic_asm_0	96210000	0	2	0
Hic_asm_0	96220000	0	2	0
Hic_asm_0	96230000	0	2	0
Hic_asm_0	96240000	0	2	0
Hic_asm_0	96250000	0	2	0
Hic_asm_0	96260000	0	2	0
Hic_asm_0	96440000	0	5	0
Hic_asm_0	96450000	0	10	0
Hic_asm_0	96460000	0	12	0
Hic_asm_0	96470000	0	15	0
Hic_asm_0	96480000	0	15	0
Hic_asm_0	96490000	0	15	0
Hic_asm_0	96500000	0	16	0
Hic_asm_0	96510000	0	18	0
Hic_asm_0	96520000	0	18	0
Hic_asm_0	96530000	0	18	0
Hic_asm_0	96540000	0	15	0
Hic_asm_0	96550000	0	12	0
Hic_asm_0	96560000	0	12	0
Hic_asm_0	96570000	0	11	0
Hic_asm_0	96580000	0	12	0
Hic_asm_0	96590000	0	13	0
Hic_asm_0	96600000	0	12	0
Hic_asm_0	96610000	2	12	0.166666666666667
Hic_asm_0	96620000	5	15	0.333333333333333
Hic_asm_0	96630000	5	16	0.3125
Hic_asm_0	96640000	5	19	0.263157894736842
Hic_asm_0	96650000	5	20	0.25
Hic_asm_0	96660000	7	20	0.35
Hic_asm_0	96670000	7	22	0.318181818181818
Hic_asm_0	96680000	7	23	0.304347826086957
Hic_asm_0	96690000	7	25	0.28
Hic_asm_0	96700000	7	30	0.233333333333333
Hic_asm_0	96710000	5	33	0.151515151515152
Hic_asm_0	96720000	2	33	0.0606060606060606
Hic_asm_0	96730000	2	39	0.0512820512820513
Hic_asm_0	96740000	4	36	0.111111111111111
Hic_asm_0	96750000	4	39	0.102564102564103
Hic_asm_0	96760000	2	37	0.0540540540540541
Hic_asm_0	96770000	2	37	0.0540540540540541
Hic_asm_0	96780000	8	41	0.195121951219512
Hic_asm_0	96790000	8	45	0.177777777777778
Hic_asm_0	96800000	8	42	0.19047619047619
Hic_asm_0	96810000	8	40	0.2
Hic_asm_0	96820000	8	39	0.205128205128205
Hic_asm_0	96830000	8	35	0.228571428571429
Hic_asm_0	96840000	8	35	0.228571428571429
Hic_asm_0	96850000	8	32	0.25
Hic_asm_0	96860000	8	33	0.242424242424242
Hic_asm_0	96870000	8	30	0.266666666666667
Hic_asm_0	96880000	2	27	0.0740740740740741
Hic_asm_0	96890000	2	21	0.0952380952380952
Hic_asm_0	96900000	2	27	0.0740740740740741
Hic_asm_0	96910000	2	29	0.0689655172413793
Hic_asm_0	96920000	2	27	0.0740740740740741
Hic_asm_0	96930000	2	30	0.0666666666666667
Hic_asm_0	96940000	0	29	0
Hic_asm_0	96950000	0	27	0
Hic_asm_0	96960000	0	29	0
Hic_asm_0	96970000	0	32	0
Hic_asm_0	96980000	0	30	0
Hic_asm_0	96990000	0	34	0
Hic_asm_0	9.7e+07	0	29	0
Hic_asm_0	97010000	0	25	0
Hic_asm_0	97020000	0	25	0
Hic_asm_0	97030000	0	26	0
Hic_asm_0	97040000	0	31	0
Hic_asm_0	97050000	0	35	0
Hic_asm_0	97060000	2	34	0.0588235294117647
Hic_asm_0	97070000	2	35	0.0571428571428571
Hic_asm_0	97080000	2	41	0.0487804878048781
Hic_asm_0	97090000	2	36	0.0555555555555556
Hic_asm_0	97100000	2	34	0.0588235294117647
Hic_asm_0	97110000	2	34	0.0588235294117647
Hic_asm_0	97120000	2	39	0.0512820512820513
Hic_asm_0	97130000	2	36	0.0555555555555556
Hic_asm_0	97140000	2	36	0.0555555555555556
Hic_asm_0	97150000	2	34	0.0588235294117647
Hic_asm_0	97160000	0	41	0
Hic_asm_0	97170000	0	57	0
Hic_asm_0	97180000	7	57	0.12280701754386
Hic_asm_0	97190000	17	67	0.253731343283582
Hic_asm_0	97200000	22	71	0.309859154929577
Hic_asm_0	97210000	22	78	0.282051282051282
Hic_asm_0	97220000	22	81	0.271604938271605
Hic_asm_0	97230000	22	84	0.261904761904762
Hic_asm_0	97240000	22	81	0.271604938271605
Hic_asm_1	50000	12	38	0.315789473684211
Hic_asm_1	60000	12	41	0.292682926829268
Hic_asm_1	70000	10	39	0.256410256410256
Hic_asm_1	80000	10	30	0.333333333333333
Hic_asm_1	90000	10	28	0.357142857142857
Hic_asm_1	1e+05	7	28	0.25
Hic_asm_1	110000	7	24	0.291666666666667
Hic_asm_1	120000	4	22	0.181818181818182
Hic_asm_1	130000	6	22	0.272727272727273
Hic_asm_1	140000	2	18	0.111111111111111
Hic_asm_1	150000	2	15	0.133333333333333
Hic_asm_1	160000	2	13	0.153846153846154
Hic_asm_1	170000	2	13	0.153846153846154
Hic_asm_1	180000	2	18	0.111111111111111
Hic_asm_1	190000	2	17	0.117647058823529
Hic_asm_1	2e+05	2	19	0.105263157894737
Hic_asm_1	210000	2	17	0.117647058823529
Hic_asm_1	220000	2	19	0.105263157894737
Hic_asm_1	230000	0	17	0
Hic_asm_1	240000	0	17	0
Hic_asm_1	250000	0	18	0
Hic_asm_1	260000	0	17	0
Hic_asm_1	270000	0	18	0
Hic_asm_1	280000	0	15	0
Hic_asm_1	290000	0	17	0
Hic_asm_1	3e+05	1	13	0.0769230769230769
Hic_asm_1	310000	1	13	0.0769230769230769
Hic_asm_1	320000	1	12	0.0833333333333333
Hic_asm_1	330000	1	16	0.0625
Hic_asm_1	340000	1	18	0.0555555555555556
Hic_asm_1	350000	1	18	0.0555555555555556
Hic_asm_1	360000	8	25	0.32
Hic_asm_1	370000	13	29	0.448275862068966
Hic_asm_1	380000	17	31	0.548387096774194
Hic_asm_1	390000	17	29	0.586206896551724
Hic_asm_1	4e+05	16	28	0.571428571428571
Hic_asm_1	410000	16	27	0.592592592592593
Hic_asm_1	420000	16	30	0.533333333333333
Hic_asm_1	430000	17	27	0.62962962962963
Hic_asm_1	440000	17	28	0.607142857142857
Hic_asm_1	450000	21	31	0.67741935483871
Hic_asm_1	460000	20	30	0.666666666666667
Hic_asm_1	470000	15	31	0.483870967741935
Hic_asm_1	480000	11	31	0.354838709677419
Hic_asm_1	490000	11	32	0.34375
Hic_asm_1	5e+05	11	36	0.305555555555556
Hic_asm_1	510000	11	38	0.289473684210526
Hic_asm_1	520000	11	35	0.314285714285714
Hic_asm_1	530000	10	35	0.285714285714286
Hic_asm_1	540000	10	35	0.285714285714286
Hic_asm_1	550000	6	38	0.157894736842105
Hic_asm_1	560000	0	40	0
Hic_asm_1	570000	0	42	0
Hic_asm_1	580000	0	38	0
Hic_asm_1	590000	1	36	0.0277777777777778
Hic_asm_1	6e+05	1	34	0.0294117647058824
Hic_asm_1	610000	1	33	0.0303030303030303
Hic_asm_1	620000	1	32	0.03125
Hic_asm_1	630000	1	31	0.032258064516129
Hic_asm_1	640000	1	29	0.0344827586206897
Hic_asm_1	650000	1	23	0.0434782608695652
Hic_asm_1	660000	1	18	0.0555555555555556
Hic_asm_1	670000	1	16	0.0625
Hic_asm_1	680000	1	18	0.0555555555555556
Hic_asm_1	690000	0	18	0
Hic_asm_1	7e+05	0	20	0
Hic_asm_1	710000	0	21	0
Hic_asm_1	720000	0	23	0
Hic_asm_1	730000	1	24	0.0416666666666667
Hic_asm_1	740000	1	28	0.0357142857142857
Hic_asm_1	750000	1	31	0.032258064516129
Hic_asm_1	760000	1	31	0.032258064516129
Hic_asm_1	770000	1	36	0.0277777777777778
Hic_asm_1	780000	3	36	0.0833333333333333
Hic_asm_1	790000	3	38	0.0789473684210526
Hic_asm_1	8e+05	3	36	0.0833333333333333
Hic_asm_1	810000	3	34	0.0882352941176471
Hic_asm_1	820000	3	32	0.09375
Hic_asm_1	830000	2	35	0.0571428571428571
Hic_asm_1	840000	2	36	0.0555555555555556
Hic_asm_1	850000	7	37	0.189189189189189
Hic_asm_1	860000	7	43	0.162790697674419
Hic_asm_1	870000	7	40	0.175
Hic_asm_1	880000	5	45	0.111111111111111
Hic_asm_1	890000	5	49	0.102040816326531
Hic_asm_1	9e+05	5	47	0.106382978723404
Hic_asm_1	910000	17	59	0.288135593220339
Hic_asm_1	920000	17	61	0.278688524590164
Hic_asm_1	930000	17	61	0.278688524590164
Hic_asm_1	940000	18	56	0.321428571428571
Hic_asm_1	950000	13	51	0.254901960784314
Hic_asm_1	960000	13	42	0.30952380952381
Hic_asm_1	970000	13	34	0.382352941176471
Hic_asm_1	980000	13	27	0.481481481481481
Hic_asm_1	990000	13	20	0.65
Hic_asm_1	1e+06	13	20	0.65
Hic_asm_1	1010000	1	8	0.125
Hic_asm_1	1020000	1	5	0.2
Hic_asm_1	1030000	1	2	0.5
Hic_asm_1	1040000	0	2	0
Hic_asm_1	1050000	0	2	0
Hic_asm_1	1060000	0	3	0
Hic_asm_1	1070000	0	3	0
Hic_asm_1	1080000	0	3	0
Hic_asm_1	1090000	0	3	0
Hic_asm_1	1100000	0	3	0
Hic_asm_1	1110000	0	3	0
Hic_asm_1	1120000	0	3	0
Hic_asm_1	1130000	0	2	0
Hic_asm_1	1140000	0	1	0
Hic_asm_1	1150000	0	1	0
Hic_asm_1	1210000	0	6	0
Hic_asm_1	1220000	0	6	0
Hic_asm_1	1230000	0	6	0
Hic_asm_1	1240000	0	6	0
Hic_asm_1	1250000	0	11	0
Hic_asm_1	1260000	0	14	0
Hic_asm_1	1270000	0	14	0
Hic_asm_1	1280000	0	14	0
Hic_asm_1	1290000	0	16	0
Hic_asm_1	1300000	0	21	0
Hic_asm_1	1310000	3	18	0.166666666666667
Hic_asm_1	1320000	3	29	0.103448275862069
Hic_asm_1	1330000	3	40	0.075
Hic_asm_1	1340000	3	45	0.0666666666666667
Hic_asm_1	1350000	3	47	0.0638297872340425
Hic_asm_1	1360000	3	51	0.0588235294117647
Hic_asm_1	1370000	3	57	0.0526315789473684
Hic_asm_1	1380000	3	74	0.0405405405405405
Hic_asm_1	1390000	3	72	0.0416666666666667
Hic_asm_1	1400000	3	67	0.0447761194029851
Hic_asm_1	1410000	0	64	0
Hic_asm_1	1420000	0	53	0
Hic_asm_1	1430000	0	42	0
Hic_asm_1	1440000	0	37	0
Hic_asm_1	1450000	0	37	0
Hic_asm_1	1460000	0	32	0
Hic_asm_1	1470000	0	26	0
Hic_asm_1	1480000	0	9	0
Hic_asm_1	1490000	0	10	0
Hic_asm_1	1500000	0	10	0
Hic_asm_1	1510000	0	10	0
Hic_asm_1	1520000	0	11	0
Hic_asm_1	1530000	0	11	0
Hic_asm_1	1540000	0	11	0
Hic_asm_1	1550000	0	4	0
Hic_asm_1	1560000	0	4	0
Hic_asm_1	1570000	0	4	0
Hic_asm_1	1580000	0	4	0
Hic_asm_1	1590000	0	3	0
Hic_asm_1	1600000	0	3	0
Hic_asm_1	1610000	0	3	0
Hic_asm_1	1620000	0	2	0
Hic_asm_1	1630000	0	2	0
Hic_asm_1	1640000	4	6	0.666666666666667
Hic_asm_1	1650000	4	8	0.5
Hic_asm_1	1660000	4	6	0.666666666666667
Hic_asm_1	1670000	4	6	0.666666666666667
Hic_asm_1	1680000	4	6	0.666666666666667
Hic_asm_1	1690000	4	6	0.666666666666667
Hic_asm_1	1700000	4	6	0.666666666666667
Hic_asm_1	1710000	4	7	0.571428571428571
Hic_asm_1	1720000	4	8	0.5
Hic_asm_1	1730000	4	11	0.363636363636364
Hic_asm_1	1740000	0	7	0
Hic_asm_1	1750000	0	5	0
Hic_asm_1	1760000	0	5	0
Hic_asm_1	1770000	0	5	0
Hic_asm_1	1780000	0	5	0
Hic_asm_1	1790000	0	6	0
Hic_asm_1	1800000	0	7	0
Hic_asm_1	1810000	0	12	0
Hic_asm_1	1820000	0	15	0
Hic_asm_1	1830000	0	13	0
Hic_asm_1	1840000	0	14	0
Hic_asm_1	1850000	0	17	0
Hic_asm_1	1860000	0	18	0
Hic_asm_1	1870000	0	18	0
Hic_asm_1	1880000	0	18	0
Hic_asm_1	1890000	0	17	0
Hic_asm_1	1900000	0	23	0
Hic_asm_1	1910000	0	18	0
Hic_asm_1	1920000	0	20	0
Hic_asm_1	1930000	5	24	0.208333333333333
Hic_asm_1	1940000	5	24	0.208333333333333
Hic_asm_1	1950000	5	25	0.2
Hic_asm_1	1960000	5	26	0.192307692307692
Hic_asm_1	1970000	12	33	0.363636363636364
Hic_asm_1	1980000	12	40	0.3
Hic_asm_1	1990000	24	52	0.461538461538462
Hic_asm_1	2e+06	30	51	0.588235294117647
Hic_asm_1	2010000	30	75	0.4
Hic_asm_1	2020000	30	79	0.379746835443038
Hic_asm_1	2030000	25	76	0.328947368421053
Hic_asm_1	2040000	30	80	0.375
Hic_asm_1	2050000	32	78	0.41025641025641
Hic_asm_1	2060000	32	82	0.390243902439024
Hic_asm_1	2070000	25	80	0.3125
Hic_asm_1	2080000	25	78	0.320512820512821
Hic_asm_1	2090000	13	70	0.185714285714286
Hic_asm_1	2100000	10	67	0.149253731343284
Hic_asm_1	2110000	16	48	0.333333333333333
Hic_asm_1	2120000	16	43	0.372093023255814
Hic_asm_1	2130000	16	46	0.347826086956522
Hic_asm_1	2140000	11	52	0.211538461538462
Hic_asm_1	2150000	9	63	0.142857142857143
Hic_asm_1	2160000	9	61	0.147540983606557
Hic_asm_1	2170000	9	63	0.142857142857143
Hic_asm_1	2180000	9	63	0.142857142857143
Hic_asm_1	2190000	9	61	0.147540983606557
Hic_asm_1	2200000	8	60	0.133333333333333
Hic_asm_1	2210000	2	54	0.037037037037037
Hic_asm_1	2220000	2	49	0.0408163265306122
Hic_asm_1	2230000	2	44	0.0454545454545455
Hic_asm_1	2240000	2	33	0.0606060606060606
Hic_asm_1	2250000	2	20	0.1
Hic_asm_1	2260000	2	16	0.125
Hic_asm_1	2270000	2	9	0.222222222222222
Hic_asm_1	2280000	2	7	0.285714285714286
Hic_asm_1	2290000	2	24	0.0833333333333333
Hic_asm_1	2300000	15	37	0.405405405405405
Hic_asm_1	2310000	15	46	0.326086956521739
Hic_asm_1	2320000	15	55	0.272727272727273
Hic_asm_1	2330000	31	71	0.436619718309859
Hic_asm_1	2340000	31	84	0.369047619047619
Hic_asm_1	2350000	31	91	0.340659340659341
Hic_asm_1	2360000	31	91	0.340659340659341
Hic_asm_1	2370000	31	99	0.313131313131313
Hic_asm_1	2380000	42	107	0.392523364485981
Hic_asm_1	2390000	42	91	0.461538461538462
Hic_asm_1	2400000	27	84	0.321428571428571
Hic_asm_1	2410000	35	83	0.421686746987952
Hic_asm_1	2420000	35	84	0.416666666666667
Hic_asm_1	2430000	30	79	0.379746835443038
Hic_asm_1	2440000	30	68	0.441176470588235
Hic_asm_1	2450000	30	64	0.46875
Hic_asm_1	2460000	30	65	0.461538461538462
Hic_asm_1	2470000	30	57	0.526315789473684
Hic_asm_1	2480000	19	46	0.41304347826087
Hic_asm_1	2490000	19	43	0.441860465116279
Hic_asm_1	2500000	19	35	0.542857142857143
Hic_asm_1	2510000	11	28	0.392857142857143
Hic_asm_1	2520000	11	18	0.611111111111111
Hic_asm_1	2530000	0	7	0
Hic_asm_1	2540000	0	6	0
Hic_asm_1	2550000	0	3	0
Hic_asm_1	2560000	0	2	0
Hic_asm_1	2570000	0	2	0
Hic_asm_1	2580000	0	2	0
Hic_asm_1	2590000	0	2	0
Hic_asm_1	2600000	0	3	0
Hic_asm_1	2610000	0	2	0
Hic_asm_1	2620000	0	3	0
Hic_asm_1	2630000	0	5	0
Hic_asm_1	2640000	0	4	0
